Date,Close
,INFY.NS
2015-04-13,437.7400207519531
2015-04-15,432.8323974609375
2015-04-16,429.10760498046875
2015-04-17,426.0965576171875
2015-04-20,416.8872985839844
2015-04-21,418.9306640625
2015-04-22,417.97247314453125
2015-04-23,414.9027404785156
2015-04-24,390.1102600097656
2015-04-27,388.04754638671875
2015-04-28,383.4037780761719
2015-04-29,383.4527282714844
2015-04-30,379.75726318359375
2015-05-04,389.69970703125
2015-05-05,383.7655029296875
2015-05-06,375.80767822265625
2015-05-07,380.0995178222656
2015-05-08,382.8269348144531
2015-05-11,389.8072204589844
2015-05-12,380.70556640625
2015-05-13,382.5825500488281
2015-05-14,378.3006286621094
2015-05-15,383.5699768066406
2015-05-18,389.68994140625
2015-05-19,395.4187927246094
2015-05-20,400.2970886230469
2015-05-21,400.5218811035156
2015-05-22,400.13092041015625
2015-05-25,394.3336486816406
2015-05-26,392.4761657714844
2015-05-27,384.8898010253906
2015-05-28,394.29449462890625
2015-05-29,395.5752258300781
2015-06-01,400.3948669433594
2015-06-02,392.7401123046875
2015-06-03,395.13525390625
2015-06-04,396.5332946777344
2015-06-05,393.32666015625
2015-06-08,391.0585632324219
2015-06-09,389.5041198730469
2015-06-10,396.2301940917969
2015-06-11,390.5893249511719
2015-06-12,386.17047119140625
2015-06-15,393.18707275390625
2015-06-16,396.72015380859375
2015-06-17,395.2712097167969
2015-06-18,397.7523193359375
2015-06-19,395.1322326660156
2015-06-22,406.4461364746094
2015-06-23,397.1369934082031
2015-06-24,395.03302001953125
2015-06-25,393.18707275390625
2015-06-26,399.0622863769531
2015-06-29,393.0679626464844
2015-06-30,390.7654724121094
2015-07-01,395.9460754394531
2015-07-02,392.2144470214844
2015-07-03,393.1275329589844
2015-07-06,390.3486022949219
2015-07-07,389.2370910644531
2015-07-08,380.10662841796875
2015-07-09,372.3656005859375
2015-07-10,372.1670227050781
2015-07-13,377.1888732910156
2015-07-14,385.5650939941406
2015-07-15,390.62652587890625
2015-07-16,392.63128662109375
2015-07-17,397.7125244140625
2015-07-20,397.4744567871094
2015-07-21,441.69775390625
2015-07-22,437.92657470703125
2015-07-23,435.882080078125
2015-07-24,431.7535400390625
2015-07-27,422.90087890625
2015-07-28,421.9281921386719
2015-07-29,430.8801574707031
2015-07-30,424.76666259765625
2015-07-31,427.5653076171875
2015-08-03,428.3196105957031
2015-08-04,419.7052001953125
2015-08-05,431.25726318359375
2015-08-06,431.495361328125
2015-08-07,434.92919921875
2015-08-10,431.11834716796875
2015-08-11,440.3083801269531
2015-08-12,454.30181884765625
2015-08-13,459.7008361816406
2015-08-14,456.2272644042969
2015-08-17,453.40863037109375
2015-08-18,462.2215270996094
2015-08-19,466.667724609375
2015-08-20,450.3916320800781
2015-08-21,456.4852294921875
2015-08-24,433.52008056640625
2015-08-25,430.9793701171875
2015-08-26,422.6228942871094
2015-08-27,429.8481140136719
2015-08-28,441.0626525878906
2015-08-31,434.4530029296875
2015-09-01,432.309326171875
2015-09-02,436.45770263671875
2015-09-03,436.4179382324219
2015-09-04,426.3346862792969
2015-09-07,420.3006286621094
2015-09-08,420.32049560546875
2015-09-09,432.1902160644531
2015-09-10,428.9151306152344
2015-09-11,433.00390625
2015-09-14,436.5768737792969
2015-09-15,436.3583984375
2015-09-16,437.3311462402344
2015-09-18,438.4425964355469
2015-09-21,438.52197265625
2015-09-22,439.63348388671875
2015-09-23,443.1269226074219
2015-09-24,452.7734375
2015-09-28,438.8793029785156
2015-09-29,445.3500671386719
2015-09-30,461.268798828125
2015-10-01,465.6752624511719
2015-10-05,469.1289367675781
2015-10-06,458.35107421875
2015-10-07,449.85565185546875
2015-10-08,449.4388427734375
2015-10-09,463.432373046875
2015-10-12,445.7667541503906
2015-10-13,436.4378356933594
2015-10-14,435.7232666015625
2015-10-15,435.6240234375
2015-10-16,438.6488037109375
2015-10-19,445.4794616699219
2015-10-20,451.0882873535156
2015-10-21,456.0761413574219
2015-10-23,460.6833801269531
2015-10-26,461.5847473144531
2015-10-27,460.48309326171875
2015-10-28,462.00537109375
2015-10-29,458.7403564453125
2015-10-30,454.8941955566406
2015-11-02,453.1914978027344
2015-11-03,458.9206237792969
2015-11-04,455.4351806640625
2015-11-05,449.8664245605469
2015-11-06,456.0360412597656
2015-11-09,454.5538024902344
2015-11-10,442.2343444824219
2015-11-13,441.0124816894531
2015-11-16,432.7594909667969
2015-11-17,425.2677307128906
2015-11-18,408.64166259765625
2015-11-19,419.77911376953125
2015-11-20,421.6220397949219
2015-11-23,422.1428527832031
2015-11-24,417.11492919921875
2015-11-26,421.6220397949219
2015-11-27,427.2107238769531
2015-11-30,435.8443298339844
2015-12-01,432.2787170410156
2015-12-02,424.9472351074219
2015-12-03,423.7653503417969
2015-12-04,420.2799987792969
2015-12-07,419.1582336425781
2015-12-08,418.41693115234375
2015-12-09,411.9267578125
2015-12-10,419.5988464355469
2015-12-11,421.7821960449219
2015-12-14,428.4727478027344
2015-12-15,431.6978759765625
2015-12-16,439.029296875
2015-12-17,443.5364990234375
2015-12-18,433.9413757324219
2015-12-21,442.0740966796875
2015-12-22,434.1817626953125
2015-12-23,441.0324401855469
2015-12-24,439.2296142578125
2015-12-28,442.5950012207031
2015-12-29,442.5749206542969
2015-12-30,435.2033386230469
2015-12-31,442.8553161621094
2016-01-01,442.7953186035156
2016-01-04,432.2386779785156
2016-01-05,430.29559326171875
2016-01-06,428.4126892089844
2016-01-07,420.9810791015625
2016-01-08,425.98895263671875
2016-01-11,422.9440612792969
2016-01-12,420.64044189453125
2016-01-13,434.0415344238281
2016-01-14,453.9128112792969
2016-01-15,456.67706298828125
2016-01-18,453.4720153808594
2016-01-19,456.576904296875
2016-01-20,449.20538330078125
2016-01-21,455.5353698730469
2016-01-22,455.2148132324219
2016-01-25,455.77569580078125
2016-01-27,456.1161804199219
2016-01-28,452.5506286621094
2016-01-29,466.69287109375
2016-02-01,470.0780944824219
2016-02-02,470.95953369140625
2016-02-03,463.8082580566406
2016-02-04,472.64215087890625
2016-02-05,470.6189270019531
2016-02-08,461.0439758300781
2016-02-09,443.7566833496094
2016-02-10,444.11737060546875
2016-02-11,432.1385498046875
2016-02-12,434.5423278808594
2016-02-15,437.38677978515625
2016-02-16,432.3388366699219
2016-02-17,439.83062744140625
2016-02-18,450.0667419433594
2016-02-19,451.6090393066406
2016-02-22,451.3687438964844
2016-02-23,450.2669982910156
2016-02-24,450.847900390625
2016-02-25,444.8185119628906
2016-02-26,449.1653137207031
2016-02-29,434.3020324707031
2016-03-01,450.8879699707031
2016-03-02,463.12713623046875
2016-03-03,468.45556640625
2016-03-04,468.99639892578125
2016-03-08,466.11187744140625
2016-03-09,472.1413879394531
2016-03-10,457.7186279296875
2016-03-11,457.9189758300781
2016-03-14,457.1978454589844
2016-03-15,454.4736633300781
2016-03-16,461.7049865722656
2016-03-17,465.4307556152344
2016-03-18,478.11065673828125
2016-03-21,478.7116394042969
2016-03-22,476.7285461425781
2016-03-23,483.8798522949219
2016-03-28,482.718017578125
2016-03-29,479.65313720703125
2016-03-30,483.1385803222656
2016-03-31,488.08642578125
2016-04-01,482.9382629394531
2016-04-04,498.2622985839844
2016-04-05,488.68731689453125
2016-04-06,481.0352783203125
2016-04-07,473.3432312011719
2016-04-08,467.0332946777344
2016-04-11,474.3047790527344
2016-04-12,473.6236572265625
2016-04-13,469.8177185058594
2016-04-18,496.25921630859375
2016-04-20,498.222412109375
2016-04-21,491.29150390625
2016-04-22,485.261962890625
2016-04-25,487.1048278808594
2016-04-26,493.6351013183594
2016-04-27,496.84014892578125
2016-04-28,484.420654296875
2016-04-29,483.9998779296875
2016-05-02,481.1755676269531
2016-05-03,471.8609619140625
2016-05-04,476.287841796875
2016-05-05,477.7301330566406
2016-05-06,473.3432312011719
2016-05-09,480.37420654296875
2016-05-10,485.8829040527344
2016-05-11,481.4959411621094
2016-05-12,484.7611999511719
2016-05-13,483.65936279296875
2016-05-16,486.76416015625
2016-05-17,486.4637756347656
2016-05-18,484.7011413574219
2016-05-19,483.0584411621094
2016-05-20,481.39581298828125
2016-05-23,475.9472351074219
2016-05-24,475.8471984863281
2016-05-25,484.2203674316406
2016-05-26,494.43646240234375
2016-05-27,499.7846374511719
2016-05-30,507.8374938964844
2016-05-31,500.2453918457031
2016-06-01,504.071533203125
2016-06-02,505.41363525390625
2016-06-03,507.5570068359375
2016-06-06,507.4969177246094
2016-06-07,503.7509765625
2016-06-08,496.01885986328125
2016-06-09,480.47576904296875
2016-06-10,478.4898376464844
2016-06-13,478.61138916015625
2016-06-14,476.2201843261719
2016-06-15,482.2793884277344
2016-06-16,480.6784973144531
2016-06-17,478.0440979003906
2016-06-20,489.8988952636719
2016-06-21,488.8248596191406
2016-06-22,486.14990234375
2016-06-23,491.05401611328125
2016-06-24,484.1438293457031
2016-06-27,472.6535949707031
2016-06-28,469.79632568359375
2016-06-29,476.9700622558594
2016-06-30,474.5179748535156
2016-07-01,475.16650390625
2016-07-04,479.84759521484375
2016-07-05,476.4026184082031
2016-07-07,469.02618408203125
2016-07-08,469.4111633300781
2016-07-11,476.240478515625
2016-07-12,476.8484802246094
2016-07-13,483.83978271484375
2016-07-14,476.72686767578125
2016-07-15,434.697998046875
2016-07-18,438.5075988769531
2016-07-19,440.5340881347656
2016-07-20,438.9737548828125
2016-07-21,437.6767883300781
2016-07-22,434.6573791503906
2016-07-25,438.06182861328125
2016-07-26,441.2433776855469
2016-07-27,439.8856201171875
2016-07-28,436.7041015625
2016-07-29,435.2247009277344
2016-08-01,439.84515380859375
2016-08-02,439.25750732421875
2016-08-03,439.7032775878906
2016-08-04,434.3939208984375
2016-08-05,432.8537902832031
2016-08-08,437.1904602050781
2016-08-09,439.0953369140625
2016-08-10,438.669677734375
2016-08-11,436.643310546875
2016-08-12,430.6449890136719
2016-08-16,426.2880554199219
2016-08-17,418.7901306152344
2016-08-18,414.7776794433594
2016-08-19,413.92657470703125
2016-08-22,411.55560302734375
2016-08-23,421.36370849609375
2016-08-24,428.5577087402344
2016-08-25,419.94525146484375
2016-08-26,413.5009765625
2016-08-29,414.5345153808594
2016-08-30,421.6676940917969
2016-08-31,419.8236389160156
2016-09-01,420.5126647949219
2016-09-02,418.20245361328125
2016-09-06,423.5320129394531
2016-09-07,427.32159423828125
2016-09-08,420.5531921386719
2016-09-09,419.6817626953125
2016-09-12,427.1796875
2016-09-14,423.7751770019531
2016-09-15,422.3971862792969
2016-09-16,429.6723327636719
2016-09-19,430.0977783203125
2016-09-20,425.6193542480469
2016-09-21,427.88897705078125
2016-09-22,429.1251525878906
2016-09-23,422.5391540527344
2016-09-26,419.8438720703125
2016-09-27,421.404296875
2016-09-28,421.0800476074219
2016-09-29,417.1283874511719
2016-09-30,419.9046936035156
2016-10-03,420.73553466796875
2016-10-04,425.23431396484375
2016-10-05,422.11358642578125
2016-10-06,416.39892578125
2016-10-07,410.3801574707031
2016-10-10,417.4324035644531
2016-10-13,426.5109558105469
2016-10-14,416.29754638671875
2016-10-17,414.3724365234375
2016-10-18,421.1205139160156
2016-10-19,422.2351379394531
2016-10-20,420.1478576660156
2016-10-21,425.3298645019531
2016-10-24,420.74188232421875
2016-10-25,416.6864013671875
2016-10-26,415.45751953125
2016-10-27,411.0743408203125
2016-10-28,408.61651611328125
2016-11-01,405.31890869140625
2016-11-02,401.87786865234375
2016-11-03,396.0609130859375
2016-11-04,397.7610168457031
2016-11-07,400.60797119140625
2016-11-08,402.51275634765625
2016-11-09,392.5585632324219
2016-11-10,384.8163146972656
2016-11-11,377.50421142578125
2016-11-15,378.3235778808594
2016-11-16,385.4308166503906
2016-11-17,380.8837890625
2016-11-18,376.86932373046875
2016-11-21,373.2235107421875
2016-11-22,374.493408203125
2016-11-23,376.97174072265625
2016-11-24,381.0886535644531
2016-11-25,400.4237060546875
2016-11-28,401.3453063964844
2016-11-29,398.4164123535156
2016-11-30,399.6248779296875
2016-12-01,399.64532470703125
2016-12-02,395.09832763671875
2016-12-05,393.93084716796875
2016-12-06,395.91766357421875
2016-12-07,395.8766784667969
2016-12-08,403.3526306152344
2016-12-09,405.27789306640625
2016-12-12,400.36224365234375
2016-12-13,405.62615966796875
2016-12-14,409.53814697265625
2016-12-15,406.5068359375
2016-12-16,411.7501525878906
2016-12-19,411.5453796386719
2016-12-20,414.6177062988281
2016-12-21,410.2754821777344
2016-12-22,403.37310791015625
2016-12-23,404.9092102050781
2016-12-26,402.5742492675781
2016-12-27,409.2104797363281
2016-12-28,409.0260925292969
2016-12-29,406.5068359375
2016-12-30,413.9827575683594
2017-01-02,410.0911560058594
2017-01-03,407.1212463378906
2017-01-04,408.71893310546875
2017-01-05,408.06341552734375
2017-01-06,398.2730712890625
2017-01-09,397.4947204589844
2017-01-10,397.5766906738281
2017-01-11,396.9826354980469
2017-01-12,409.6610107421875
2017-01-13,399.7272644042969
2017-01-16,391.4730224609375
2017-01-17,391.37060546875
2017-01-18,389.48626708984375
2017-01-19,392.4766540527344
2017-01-20,388.6260070800781
2017-01-23,390.2645568847656
2017-01-24,387.3356018066406
2017-01-25,383.6693115234375
2017-01-27,385.9428405761719
2017-01-30,388.8923034667969
2017-01-31,380.3922119140625
2017-02-01,375.5379943847656
2017-02-02,383.3825988769531
2017-02-03,383.4645690917969
2017-02-06,383.1163024902344
2017-02-07,385.98382568359375
2017-02-08,383.62835693359375
2017-02-09,387.52001953125
2017-02-10,396.6549377441406
2017-02-13,403.2297058105469
2017-02-14,404.6020812988281
2017-02-15,402.18511962890625
2017-02-16,414.5971984863281
2017-02-17,409.6815490722656
2017-02-20,413.8393859863281
2017-02-21,415.2117004394531
2017-02-22,405.6055908203125
2017-02-23,413.2658386230469
2017-02-27,414.72015380859375
2017-02-28,414.72015380859375
2017-03-01,419.94305419921875
2017-03-02,419.1851806640625
2017-03-03,422.4213562011719
2017-03-06,423.52740478515625
2017-03-07,417.75146484375
2017-03-08,412.83575439453125
2017-03-09,414.3719177246094
2017-03-10,418.59124755859375
2017-03-14,423.8960876464844
2017-03-15,414.5357971191406
2017-03-16,421.45867919921875
2017-03-17,426.14910888671875
2017-03-20,418.4478454589844
2017-03-21,423.0972595214844
2017-03-22,420.9876708984375
2017-03-23,426.21044921875
2017-03-24,422.5032958984375
2017-03-27,421.45867919921875
2017-03-28,424.0393981933594
2017-03-29,422.6876220703125
2017-03-30,420.08642578125
2017-03-31,418.75506591796875
2017-04-03,413.2453918457031
2017-04-05,407.9815368652344
2017-04-06,409.4766845703125
2017-04-07,402.0827331542969
2017-04-10,390.5513610839844
2017-04-11,396.1838684082031
2017-04-12,396.8802490234375
2017-04-13,381.5392150878906
2017-04-17,378.8765869140625
2017-04-18,377.95489501953125
2017-04-19,376.5416564941406
2017-04-20,379.8597106933594
2017-04-21,378.38507080078125
2017-04-24,379.55242919921875
2017-04-25,380.69940185546875
2017-04-26,374.5138854980469
2017-04-27,379.01995849609375
2017-04-28,376.439208984375
2017-05-02,377.93438720703125
2017-05-03,382.7272033691406
2017-05-04,384.09954833984375
2017-05-05,381.5802001953125
2017-05-08,387.3151550292969
2017-05-09,387.78631591796875
2017-05-10,386.557373046875
2017-05-11,386.7416687011719
2017-05-12,394.9959411621094
2017-05-15,389.7934875488281
2017-05-16,391.20672607421875
2017-05-17,390.3055114746094
2017-05-18,393.9718322753906
2017-05-19,392.4151916503906
2017-05-22,393.8488464355469
2017-05-23,392.14886474609375
2017-05-24,391.12481689453125
2017-05-25,402.799560546875
2017-05-26,407.8791198730469
2017-05-29,403.5574035644531
2017-05-30,408.083984375
2017-05-31,400.2392578125
2017-06-01,404.024169921875
2017-06-02,403.2131652832031
2017-06-05,398.7627868652344
2017-06-06,407.3307189941406
2017-06-07,399.8233947753906
2017-06-08,397.8061828613281
2017-06-09,394.5411682128906
2017-06-12,400.8840637207031
2017-06-13,398.3677062988281
2017-06-14,398.7004089355469
2017-06-15,395.9969482421875
2017-06-16,391.06829833984375
2017-06-19,386.7427673339844
2017-06-20,392.44085693359375
2017-06-21,392.357666015625
2017-06-22,391.0267028808594
2017-06-23,392.3161315917969
2017-06-27,385.5781555175781
2017-06-28,384.60076904296875
2017-06-29,386.8883361816406
2017-06-30,389.1134948730469
2017-07-03,395.91375732421875
2017-07-04,400.17694091796875
2017-07-05,395.497802734375
2017-07-06,393.875732421875
2017-07-07,389.0511474609375
2017-07-10,398.0557556152344
2017-07-11,405.66705322265625
2017-07-12,404.4193115234375
2017-07-13,406.3741455078125
2017-07-14,404.2945251464844
2017-07-17,409.2855224609375
2017-07-18,409.9302673339844
2017-07-19,407.5386657714844
2017-07-20,403.2131652832031
2017-07-21,407.6426086425781
2017-07-24,411.989013671875
2017-07-25,413.3615417480469
2017-07-26,413.4447326660156
2017-07-27,403.87860107421875
2017-07-28,414.81732177734375
2017-07-31,420.5778503417969
2017-08-01,418.2279052734375
2017-08-02,413.15362548828125
2017-08-03,409.2647705078125
2017-08-04,409.1607666015625
2017-08-07,402.7140197753906
2017-08-08,400.8840637207031
2017-08-09,403.1715087890625
2017-08-10,408.1210021972656
2017-08-11,410.8037109375
2017-08-14,408.2041931152344
2017-08-16,405.60467529296875
2017-08-17,424.5914001464844
2017-08-18,383.9976806640625
2017-08-21,363.2640075683594
2017-08-22,364.095947265625
2017-08-23,371.33294677734375
2017-08-24,379.3809814453125
2017-08-28,391.3802795410156
2017-08-29,385.74456787109375
2017-08-30,385.41180419921875
2017-08-31,380.54559326171875
2017-09-01,382.6251220703125
2017-09-04,374.4107360839844
2017-09-05,375.1178283691406
2017-09-06,372.49749755859375
2017-09-07,372.5599060058594
2017-09-08,367.797607421875
2017-09-11,365.4684753417969
2017-09-12,367.6935729980469
2017-09-13,367.5688171386719
2017-09-14,371.1665954589844
2017-09-15,377.7588806152344
2017-09-18,378.1123962402344
2017-09-19,379.4226379394531
2017-09-20,379.6097106933594
2017-09-21,378.2995910644531
2017-09-22,373.62054443359375
2017-09-25,372.3935546875
2017-09-26,376.781494140625
2017-09-27,374.2443542480469
2017-09-28,372.6638488769531
2017-09-29,374.28594970703125
2017-10-03,375.8040466308594
2017-10-04,374.1611328125
2017-10-05,375.59613037109375
2017-10-06,382.7083740234375
2017-10-09,384.26800537109375
2017-10-10,389.07196044921875
2017-10-11,387.0962829589844
2017-10-12,385.6821594238281
2017-10-13,386.8466491699219
2017-10-16,390.54840087890625
2017-10-17,387.0130920410156
2017-10-18,384.4551696777344
2017-10-19,385.5366516113281
2017-10-23,390.7563781738281
2017-10-24,385.3493957519531
2017-10-25,389.009521484375
2017-10-26,394.0213623046875
2017-10-27,393.6054382324219
2017-10-30,392.6695251464844
2017-10-31,388.76861572265625
2017-11-01,390.96160888671875
2017-11-02,389.21148681640625
2017-11-03,390.79290771484375
2017-11-06,391.6574401855469
2017-11-07,402.9597473144531
2017-11-08,401.61016845703125
2017-11-09,402.5379943847656
2017-11-10,405.7220764160156
2017-11-13,401.46258544921875
2017-11-14,400.2607116699219
2017-11-15,401.3993225097656
2017-11-16,416.83453369140625
2017-11-17,409.4754638671875
2017-11-20,405.0894470214844
2017-11-21,407.4932861328125
2017-11-22,407.5143737792969
2017-11-23,418.03643798828125
2017-11-24,425.7540588378906
2017-11-27,421.19940185546875
2017-11-28,415.2741394042969
2017-11-29,414.43072509765625
2017-11-30,411.6473083496094
2017-12-01,404.35137939453125
2017-12-04,415.5482482910156
2017-12-05,415.1264953613281
2017-12-06,417.6358337402344
2017-12-07,421.6421813964844
2017-12-08,422.5067443847656
2017-12-11,423.96173095703125
2017-12-12,426.15472412109375
2017-12-13,423.3080139160156
2017-12-14,427.2511901855469
2017-12-15,431.38409423828125
2017-12-18,428.7272033691406
2017-12-19,423.3923645019531
2017-12-20,428.4109191894531
2017-12-21,431.02557373046875
2017-12-22,438.32147216796875
2017-12-26,436.7400207519531
2017-12-27,436.1706848144531
2017-12-28,435.7489929199219
2017-12-29,439.46014404296875
2018-01-01,435.87548828125
2018-01-02,434.2518005371094
2018-01-03,430.7093505859375
2018-01-04,428.22113037109375
2018-01-05,426.7873229980469
2018-01-08,436.9298095703125
2018-01-09,439.16497802734375
2018-01-10,443.76171875
2018-01-11,453.69342041015625
2018-01-12,454.8110046386719
2018-01-15,455.9496154785156
2018-01-16,473.53564453125
2018-01-17,485.87115478515625
2018-01-18,486.1241149902344
2018-01-19,482.22314453125
2018-01-22,484.9855041503906
2018-01-23,496.4142150878906
2018-01-24,500.083251953125
2018-01-25,495.6973876953125
2018-01-29,498.8604431152344
2018-01-30,493.694091796875
2018-01-31,485.0909118652344
2018-02-01,482.7081604003906
2018-02-02,482.13897705078125
2018-02-05,480.0091552734375
2018-02-06,467.1675720214844
2018-02-07,467.71588134765625
2018-02-08,478.3433532714844
2018-02-09,467.7580871582031
2018-02-12,465.0800476074219
2018-02-14,462.9502868652344
2018-02-15,469.99310302734375
2018-02-16,475.7286682128906
2018-02-19,477.2890625
2018-02-20,479.48199462890625
2018-02-21,483.8890380859375
2018-02-22,489.5191650390625
2018-02-23,487.3683776855469
2018-02-26,480.1778259277344
2018-02-27,485.0699157714844
2018-02-28,494.5166015625
2018-03-01,489.5191650390625
2018-03-05,487.4737548828125
2018-03-06,485.55487060546875
2018-03-07,482.4974365234375
2018-03-08,487.7900390625
2018-03-09,490.63677978515625
2018-03-12,500.062255859375
2018-03-13,499.239990234375
2018-03-14,497.9747314453125
2018-03-15,498.691650390625
2018-03-16,494.2214050292969
2018-03-19,483.6149597167969
2018-03-20,491.1217346191406
2018-03-21,492.36572265625
2018-03-22,489.75103759765625
2018-03-23,492.4078369140625
2018-03-26,487.19970703125
2018-03-27,486.6724853515625
2018-03-28,477.3101806640625
2018-04-02,479.5662841796875
2018-04-03,480.95806884765625
2018-04-04,474.1050109863281
2018-04-05,483.9524230957031
2018-04-06,475.285888671875
2018-04-09,468.6436462402344
2018-04-10,469.5503234863281
2018-04-11,474.1260681152344
2018-04-12,490.29937744140625
2018-04-13,494.0315246582031
2018-04-16,477.9004821777344
2018-04-17,474.5267639160156
2018-04-18,474.8429870605469
2018-04-19,477.75299072265625
2018-04-20,496.9837341308594
2018-04-23,500.8846130371094
2018-04-24,486.8832092285156
2018-04-25,489.35040283203125
2018-04-26,496.14013671875
2018-04-27,499.8303527832031
2018-04-30,505.86090087890625
2018-05-02,504.8277282714844
2018-05-03,498.71270751953125
2018-05-04,494.7274475097656
2018-05-07,498.902587890625
2018-05-08,491.54339599609375
2018-05-09,493.7152404785156
2018-05-10,492.57672119140625
2018-05-11,497.9535827636719
2018-05-14,501.5594177246094
2018-05-15,503.77349853515625
2018-05-16,501.8336181640625
2018-05-17,498.8604431152344
2018-05-18,498.98687744140625
2018-05-21,497.426513671875
2018-05-22,503.47821044921875
2018-05-23,499.703857421875
2018-05-24,514.9281005859375
2018-05-25,518.0067749023438
2018-05-28,512.1447143554688
2018-05-29,513.1148071289062
2018-05-30,511.0060729980469
2018-05-31,519.4828491210938
2018-06-01,514.8438720703125
2018-06-04,522.6879272460938
2018-06-05,514.8648071289062
2018-06-06,521.8655395507812
2018-06-07,528.1914672851562
2018-06-08,531.3965454101562
2018-06-11,532.3875732421875
2018-06-12,530.742919921875
2018-06-13,537.6170654296875
2018-06-14,531.359130859375
2018-06-15,549.1683959960938
2018-06-18,543.2319946289062
2018-06-19,532.1735229492188
2018-06-20,532.8380126953125
2018-06-21,534.2952270507812
2018-06-22,534.8525390625
2018-06-25,545.3964233398438
2018-06-26,547.7111206054688
2018-06-27,544.3464965820312
2018-06-28,552.7472534179688
2018-06-29,560.291015625
2018-07-02,572.0780029296875
2018-07-03,580.2431640625
2018-07-04,576.5784912109375
2018-07-05,550.346923828125
2018-07-06,550.4542236328125
2018-07-09,556.7120361328125
2018-07-10,557.804931640625
2018-07-11,565.97021484375
2018-07-12,554.7831420898438
2018-07-13,564.6629028320312
2018-07-16,571.2850341796875
2018-07-17,569.1634521484375
2018-07-18,566.8703002929688
2018-07-19,564.3628540039062
2018-07-20,577.8214721679688
2018-07-23,581.1862182617188
2018-07-24,590.2727661132812
2018-07-25,593.101806640625
2018-07-26,588.6011962890625
2018-07-27,588.6868896484375
2018-07-30,579.064453125
2018-07-31,585.1080322265625
2018-08-01,580.371826171875
2018-08-02,580.200439453125
2018-08-03,584.6793823242188
2018-08-06,583.20068359375
2018-08-07,586.32958984375
2018-08-08,584.100830078125
2018-08-09,591.4730224609375
2018-08-10,593.830322265625
2018-08-13,603.8172607421875
2018-08-14,603.6243896484375
2018-08-16,612.7325439453125
2018-08-17,613.0755004882812
2018-08-20,593.3160400390625
2018-08-21,593.1875
2018-08-23,598.9524536132812
2018-08-24,590.765869140625
2018-08-27,606.6676025390625
2018-08-28,610.6537475585938
2018-08-29,604.3959350585938
2018-08-30,607.0103759765625
2018-08-31,617.68310546875
2018-09-03,614.7470092773438
2018-09-04,631.9133911132812
2018-09-05,625.6983032226562
2018-09-06,623.3409423828125
2018-09-07,628.1842041015625
2018-09-10,626.5126342773438
2018-09-11,629.4700927734375
2018-09-12,636.8424072265625
2018-09-14,628.9558715820312
2018-09-17,622.312255859375
2018-09-18,616.4400634765625
2018-09-19,616.9973754882812
2018-09-21,604.6102294921875
2018-09-24,615.7113647460938
2018-09-25,622.5264282226562
2018-09-26,615.3684692382812
2018-09-27,621.326416015625
2018-09-28,625.8268432617188
2018-10-01,640.0570068359375
2018-10-03,624.4981689453125
2018-10-04,606.239013671875
2018-10-05,621.15478515625
2018-10-08,612.453857421875
2018-10-09,615.2828369140625
2018-10-10,600.45263671875
2018-10-11,577.221435546875
2018-10-12,581.893310546875
2018-10-15,599.0381469726562
2018-10-16,595.994873046875
2018-10-17,604.6530151367188
2018-10-19,585.9652709960938
2018-10-22,582.8792114257812
2018-10-23,563.7198486328125
2018-10-24,557.033447265625
